file,rank,accuracy,precision,recall,f1
madelon.csv,slope_rank,0.68,0.6806652020436799,0.68,0.6796885135159826
madelon.csv,random_forest,0.8703846153846154,0.8706182259427659,0.8703846153846154,0.8703637159549744
madelon.csv,gini,0.8861538461538462,0.8866944951153906,0.8861538461538462,0.8861111117912502
madelon.csv,info_gain,0.885,0.8855007900338437,0.885,0.88496291201752
madelon.csv,chi2,0.8726923076923077,0.8731773055184039,0.8726923076923077,0.8726497872202208
madelon.csv,slope_rank_gb,0.6646153846153846,0.6653254146387904,0.6646153846153846,0.6642730573137228
madelon.csv,slope_rank_minmax,0.8707692307692307,0.8710794731405024,0.8707692307692307,0.8707415876459456
madelon.csv,slope_rank_std,0.8549999999999999,0.8556205172388511,0.8549999999999999,0.8549303074937482
madelon.csv,slope_rank_gb_std,0.8776923076923078,0.8787982190964405,0.8776923076923078,0.8776013350279396
madelon.csv,slope_rank_gb_minmax,0.8784615384615385,0.8794483547350659,0.8784615384615385,0.8783707412730406
sceneCsvBeach.csv,slope_rank,0.7935304287690179,0.7720942668451146,0.7935304287690179,0.7725306229446973
sceneCsvBeach.csv,random_forest,0.8101348547717843,0.7988829029886106,0.8101348547717843,0.7886971951704607
sceneCsvBeach.csv,gini,0.8217669432918395,0.8171524373531966,0.8217669432918395,0.8042250388088394
sceneCsvBeach.csv,info_gain,0.82673755186722,0.822620722315413,0.82673755186722,0.8119230659997493
sceneCsvBeach.csv,chi2,0.7715024204702627,0.7371940875590602,0.7715024204702627,0.7327310078252007
sceneCsvBeach.csv,slope_rank_gb,0.822999654218534,0.8185888194403814,0.822999654218534,0.8098746145976718
sceneCsvBeach.csv,slope_rank_minmax,0.8006085753803596,0.7812791482400558,0.8006085753803596,0.7772963604406701
sceneCsvBeach.csv,slope_rank_std,0.8105394190871369,0.799597802372932,0.8105394190871369,0.7927876798948519
sceneCsvBeach.csv,slope_rank_gb_std,0.8080480636237898,0.798568578006478,0.8080480636237898,0.7913152291341816
sceneCsvBeach.csv,slope_rank_gb_minmax,0.8022285615491009,0.7885568092746078,0.8022285615491009,0.7826727277819123
semeion.csv,slope_rank,0.46078223270440255,0.48445998309074173,0.46078223270440255,0.44099883494010916
semeion.csv,random_forest,0.594437893081761,0.60815274010374,0.594437893081761,0.5923794326064468
semeion.csv,gini,0.6760652515723271,0.6926949694962424,0.6760652515723271,0.6740724853288622
semeion.csv,info_gain,0.6999174528301888,0.7151608662276248,0.6999174528301888,0.6988035537415852
semeion.csv,chi2,0.478313679245283,0.5038131098807535,0.478313679245283,0.4394304307393771
semeion.csv,slope_rank_gb,0.3992452830188679,0.4392915671859817,0.3992452830188679,0.3786878754858375
semeion.csv,slope_rank_minmax,0.46201257861635214,0.4751535026284855,0.46201257861635214,0.4358053290725007
semeion.csv,slope_rank_std,0.47582154088050316,0.5131526615699071,0.47582154088050316,0.421758441336573
semeion.csv,slope_rank_gb_std,0.4218474842767296,0.42935362321974385,0.4218474842767296,0.3972248035341256
semeion.csv,slope_rank_gb_minmax,0.39922562893081764,0.43304838777781773,0.39922562893081764,0.3765479899710837
sonar.csv,slope_rank,0.6971428571428572,0.7216211116925403,0.6971428571428572,0.687898314881775
sonar.csv,random_forest,0.7404761904761905,0.7786268020478547,0.7404761904761905,0.7261046096576281
