file,rank,accuracy,precision,recall,f1
madelon.csv,slope_rank,0.6723076923076924,0.6730953961689702,0.6723076923076924,0.6719190441380878
madelon.csv,random_forest,0.788076923076923,0.7882461440557949,0.788076923076923,0.7880459194148907
madelon.csv,gini,0.8738461538461539,0.8746125360881253,0.8738461538461539,0.8737812477233163
madelon.csv,info_gain,0.866923076923077,0.8680514378865137,0.866923076923077,0.8668175897143211
madelon.csv,chi2,0.811923076923077,0.8133711932541121,0.811923076923077,0.8117182601982827
madelon.csv,slope_rank_gb,0.6688461538461539,0.669618535426579,0.6688461538461539,0.6685127040251364
madelon.csv,slope_rank_minmax,0.8357692307692307,0.8359924832086959,0.8357692307692307,0.8357384092752047
madelon.csv,slope_rank_std,0.7361538461538462,0.7377306312313443,0.7361538461538462,0.7357194727741659
madelon.csv,slope_rank_gb_std,0.803076923076923,0.804266513020991,0.803076923076923,0.8028956148819028
madelon.csv,slope_rank_gb_minmax,0.803076923076923,0.8043543856008117,0.803076923076923,0.8028696571677747
sceneCsvBeach.csv,slope_rank,0.7943637621023514,0.7746196027915693,0.7943637621023514,0.774593521273422
sceneCsvBeach.csv,random_forest,0.8072372060857538,0.7926039082218177,0.8072372060857538,0.7866908080182948
sceneCsvBeach.csv,gini,0.8138813969571231,0.8032350640419015,0.8138813969571231,0.793592430288873
sceneCsvBeach.csv,info_gain,0.8068067081604425,0.8004302573310115,0.8068067081604425,0.7906394506198893
sceneCsvBeach.csv,chi2,0.7660978561549101,0.72746002669687,0.7660978561549101,0.7177524013833699
sceneCsvBeach.csv,slope_rank_gb,0.8109474412171508,0.8065482163085644,0.8109474412171508,0.7977096703215014
sceneCsvBeach.csv,slope_rank_minmax,0.7939470954356846,0.7729070540266838,0.7939470954356846,0.7697295539731004
sceneCsvBeach.csv,slope_rank_std,0.8047458506224066,0.790898921375006,0.8047458506224066,0.7867092719713509
sceneCsvBeach.csv,slope_rank_gb_std,0.7980860995850623,0.7871674946208392,0.7980860995850623,0.7822392564014659
sceneCsvBeach.csv,slope_rank_gb_minmax,0.7972475795297372,0.7845242099690446,0.7972475795297372,0.7797846786950602
semeion.csv,slope_rank,0.3314465408805031,0.3313658963926635,0.3314465408805031,0.2780793347048416
semeion.csv,random_forest,0.5184984276729561,0.552590746902905,0.5184984276729561,0.5119163550375773
semeion.csv,gini,0.6057861635220125,0.6121008803954989,0.6057861635220125,0.598694882804333
semeion.csv,info_gain,0.6076454402515723,0.635074129873349,0.6076454402515723,0.6032456781269747
semeion.csv,chi2,0.402999213836478,0.41893480070714945,0.402999213836478,0.33993914943204456
semeion.csv,slope_rank_gb,0.33708726415094337,0.339463551830749,0.33708726415094337,0.3015117028235128
semeion.csv,slope_rank_minmax,0.36221698113207546,0.35061768670905835,0.36221698113207546,0.31267738112183713
semeion.csv,slope_rank_std,0.41682389937106923,0.33991106424151146,0.41682389937106923,0.3216557205245607
semeion.csv,slope_rank_gb_std,0.35970911949685536,0.3662688276218891,0.35970911949685536,0.3000037700023447
semeion.csv,slope_rank_gb_minmax,0.3452594339622641,0.38212653387980655,0.3452594339622641,0.3141311246789845
sonar.csv,slope_rank,0.6385714285714286,0.6465007215007215,0.6385714285714286,0.6289217994242503
sonar.csv,random_forest,0.7352380952380952,0.7673303894657278,0.7352380952380952,0.7165919641846414
sonar.csv,gini,0.7509523809523809,0.7676933542647829,0.7509523809523809,0.7471021114454113
sonar.csv,info_gain,0.785,0.8004604192104192,0.785,0.7823403563919615
sonar.csv,chi2,0.7359523809523809,0.7710260844819669,0.7359523809523809,0.7270716700903448
sonar.csv,slope_rank_gb,0.6488095238095238,0.6720879715522573,0.6488095238095238,0.6403345938603622
sonar.csv,slope_rank_minmax,0.7354761904761905,0.7739871794871795,0.7354761904761905,0.721674575992995
sonar.csv,slope_rank_std,0.7352380952380952,0.7786909165825575,0.7352380952380952,0.7177378575883534
sonar.csv,slope_rank_gb_std,0.7690476190476191,0.803986812407865,0.7690476190476191,0.7552371251631413
sonar.csv,slope_rank_gb_minmax,0.76,0.7938708513708514,0.76,0.7468057585276414
spam.csv,slope_rank,0.886545788927662,0.8875749579371961,0.886545788927662,0.8857078125067286
spam.csv,random_forest,0.9108874846741488,0.9112381070188261,0.9108874846741488,0.9105876246196869
spam.csv,gini,0.9065382438932378,0.9096416277331574,0.9065382438932378,0.9066525292960801
spam.csv,info_gain,0.9026285013675374,0.9049977762754027,0.9026285013675374,0.9027016101237425
spam.csv,chi2,0.8900188625860606,0.8970402170366455,0.8900188625860606,0.889991899873325
spam.csv,slope_rank_gb,0.8950179194567575,0.8955990692618562,0.8950179194567575,0.8946278165248638
spam.csv,slope_rank_minmax,0.9074120531924927,0.9077578178581434,0.9074120531924927,0.9070437511229169
spam.csv,slope_rank_std,0.8863283976233142,0.8869372503256961,0.8863283976233142,0.8859103827215338
spam.csv,slope_rank_gb_std,0.9021960765820994,0.9027183425933295,0.9021960765820994,0.9019191080669199
spam.csv,slope_rank_gb_minmax,0.879157313967745,0.8795861973186744,0.879157313967745,0.878844552152277
urbanLandCover.csv,slope_rank,0.6090649692712906,0.6154487293010346,0.6090649692712906,0.595439004544712
urbanLandCover.csv,random_forest,0.8208516242317824,0.8227617793629646,0.8208516242317824,0.8117121691170641
urbanLandCover.csv,gini,0.8504170324846356,0.8672413060308143,0.8504170324846356,0.8494140088505479
urbanLandCover.csv,info_gain,0.8579675153643548,0.8712653960272487,0.8579675153643548,0.856209131239193
urbanLandCover.csv,chi2,0.7482221246707639,0.7638018021633035,0.7482221246707639,0.7435711370791236
urbanLandCover.csv,slope_rank_gb,0.7854038630377524,0.8038721444385921,0.7854038630377524,0.778966924736834
urbanLandCover.csv,slope_rank_minmax,0.8282923617208077,0.8395260339114596,0.8282923617208077,0.824173840923868
urbanLandCover.csv,slope_rank_std,0.8163959613696224,0.8260144520268533,0.8163959613696224,0.8125221474880199
urbanLandCover.csv,slope_rank_gb_std,0.8266022827041264,0.8439205311077569,0.8266022827041264,0.8231243708238367
urbanLandCover.csv,slope_rank_gb_minmax,0.8045215100965759,0.8215185170891932,0.8045215100965759,0.7997450328404425
