file,rank,accuracy,precision,recall,f1
madelon.csv,slope_rank,0.6630769230769232,0.6634022411900069,0.6630769230769232,0.6628915545246346
madelon.csv,random_forest,0.8853846153846154,0.8858171930734411,0.8853846153846154,0.8853519493217025
madelon.csv,gini,0.8926923076923078,0.8930927498499057,0.8926923076923078,0.8926627700982127
madelon.csv,info_gain,0.8934615384615384,0.8940365028340655,0.8934615384615384,0.8934191940674097
madelon.csv,chi2,0.8799999999999999,0.8803868230591416,0.8799999999999999,0.8799706787624176
madelon.csv,slope_rank_gb,0.6542307692307692,0.6547852054221346,0.6542307692307692,0.6539158739143089
madelon.csv,slope_rank_minmax,0.8753846153846154,0.8757116355800564,0.8753846153846154,0.8753581777632021
madelon.csv,slope_rank_std,0.883846153846154,0.8844193639221596,0.883846153846154,0.8837996961177561
madelon.csv,slope_rank_gb_std,0.8765384615384615,0.8770850806124626,0.8765384615384615,0.8764905516218583
madelon.csv,slope_rank_gb_minmax,0.8788461538461538,0.8796039982015345,0.8788461538461538,0.8787781816781891
sceneCsvBeach.csv,slope_rank,0.8026538727524205,0.7862607648579163,0.8026538727524205,0.7796740298051549
sceneCsvBeach.csv,random_forest,0.8221836099585061,0.8152543916202214,0.8221836099585061,0.8050827095711289
sceneCsvBeach.csv,gini,0.8354892807745505,0.8333527064705443,0.8354892807745505,0.8184899666724175
sceneCsvBeach.csv,info_gain,0.8379668049792531,0.8353860049963624,0.8379668049792531,0.8214137349224717
sceneCsvBeach.csv,chi2,0.7802230290456432,0.7586312222121998,0.7802230290456432,0.7437180596746714
sceneCsvBeach.csv,slope_rank_gb,0.8329650760719225,0.8295204015562989,0.8329650760719225,0.8191283362544306
sceneCsvBeach.csv,slope_rank_minmax,0.8142980636237898,0.8024188311511743,0.8142980636237898,0.794607755624632
sceneCsvBeach.csv,slope_rank_std,0.8051383125864453,0.7935686539021866,0.8051383125864453,0.7852645717821777
sceneCsvBeach.csv,slope_rank_gb_std,0.8255013831258646,0.8189422452230598,0.8255013831258646,0.807594854719059
sceneCsvBeach.csv,slope_rank_gb_minmax,0.8200881742738588,0.8129256006534895,0.8200881742738588,0.8032817087805638
semeion.csv,slope_rank,0.5072051886792452,0.5230954682809763,0.5072051886792452,0.49328193358129757
semeion.csv,random_forest,0.6666391509433962,0.6791580220009303,0.6666391509433962,0.6654224567687136
semeion.csv,gini,0.7463993710691824,0.7538400113793081,0.7463993710691824,0.7446206868685639
semeion.csv,info_gain,0.7539229559748428,0.7601155558922704,0.7539229559748428,0.7512009738165694
