file,rank,accuracy,precision,recall,f1
madelon.csv,slope_rank,0.6776923076923078,0.6780841971637915,0.6776923076923078,0.6775013611744065
madelon.csv,random_forest,0.8450000000000001,0.8458934631134001,0.8450000000000001,0.8448989553807126
madelon.csv,gini,0.8773076923076923,0.8777903543237748,0.8773076923076923,0.8772705495392767
madelon.csv,info_gain,0.8869230769230769,0.8874942071118017,0.8869230769230769,0.8868791288617203
madelon.csv,chi2,0.8300000000000001,0.8311226657047032,0.8300000000000001,0.8298618296061546
madelon.csv,slope_rank_gb,0.6715384615384616,0.6723367706267113,0.6715384615384616,0.6711867478465339
madelon.csv,slope_rank_minmax,0.8476923076923077,0.847989157615797,0.8476923076923077,0.8476598623799869
madelon.csv,slope_rank_std,0.7361538461538462,0.7373126536900289,0.7361538461538462,0.735849123560492
madelon.csv,slope_rank_gb_std,0.861923076923077,0.8626163295899921,0.861923076923077,0.8618611782465304
madelon.csv,slope_rank_gb_minmax,0.8092307692307692,0.8104446678056003,0.8092307692307692,0.8090228447939156
sceneCsvBeach.csv,slope_rank,0.7922925311203319,0.7700316306341232,0.7922925311203319,0.7692529491010425
sceneCsvBeach.csv,random_forest,0.8105584370677731,0.7966621220213865,0.8105584370677731,0.7885021935196337
sceneCsvBeach.csv,gini,0.8163692946058092,0.8067958384514125,0.8163692946058092,0.7964545085958729
sceneCsvBeach.csv,info_gain,0.813027316735823,0.8086938469707021,0.813027316735823,0.7977606541135399
sceneCsvBeach.csv,chi2,0.7727455048409404,0.7393433450120893,0.7727455048409404,0.7302247348222544
sceneCsvBeach.csv,slope_rank_gb,0.8097130013831257,0.8008132449544745,0.8097130013831257,0.7927743908415368
sceneCsvBeach.csv,slope_rank_minmax,0.7930999308437068,0.7709484334459261,0.7930999308437068,0.7662788072062219
sceneCsvBeach.csv,slope_rank_std,0.8030688105117566,0.7902778889155927,0.8030688105117566,0.7827815386406951
sceneCsvBeach.csv,slope_rank_gb_std,0.8080567081604426,0.7969351484988014,0.8080567081604426,0.7915287176059873
sceneCsvBeach.csv,slope_rank_gb_minmax,0.8022406639004149,0.788699780537329,0.8022406639004149,0.7831129377458786
semeion.csv,slope_rank,0.4180542452830188,0.4537226782032677,0.4180542452830188,0.3818213763828389
semeion.csv,random_forest,0.5661988993710693,0.5783747859984597,0.5661988993710693,0.5620529873360409
semeion.csv,gini,0.6321383647798741,0.6483141602613974,0.6321383647798741,0.6269802823198038
semeion.csv,info_gain,0.6383883647798742,0.6527775603542414,0.6383883647798742,0.6340960382470767
semeion.csv,chi2,0.4312382075471698,0.45426571538556193,0.4312382075471698,0.3824952110428827
semeion.csv,slope_rank_gb,0.35530267295597484,0.4049339374270417,0.35530267295597484,0.3318639825789404
semeion.csv,slope_rank_minmax,0.3653459119496856,0.3764499558759584,0.3653459119496856,0.31927260923882084
semeion.csv,slope_rank_std,0.43062500000000004,0.4095705782043316,0.43062500000000004,0.3590859016279075
semeion.csv,slope_rank_gb_std,0.35718553459119495,0.4061397602837262,0.35718553459119495,0.33353130382035434
semeion.csv,slope_rank_gb_minmax,0.37477594339622644,0.4158678716719896,0.37477594339622644,0.3530282478052474
sonar.csv,slope_rank,0.6483333333333334,0.6581663706663706,0.6483333333333334,0.6397680257089295
sonar.csv,random_forest,0.7111904761904762,0.7489941017455115,0.7111904761904762,0.6949857306759986
sonar.csv,gini,0.7354761904761904,0.7708061631085183,0.7354761904761904,0.7192896132017592
sonar.csv,info_gain,0.7454761904761905,0.7539556987324845,0.7454761904761905,0.7381645945002385
sonar.csv,chi2,0.76,0.7899672103689961,0.76,0.753421626036029
sonar.csv,slope_rank_gb,0.7304761904761905,0.7529057351378781,0.7304761904761905,0.7230235080823316
sonar.csv,slope_rank_minmax,0.7695238095238095,0.8058540370305076,0.7695238095238095,0.7603962918632063
sonar.csv,slope_rank_std,0.7164285714285714,0.7600906226188181,0.7164285714285714,0.6996626626442529
sonar.csv,slope_rank_gb_std,0.7361904761904763,0.7744791156555861,0.7361904761904763,0.7197305425410334
sonar.csv,slope_rank_gb_minmax,0.7597619047619047,0.7932574822142492,0.7597619047619047,0.745446340578054
spam.csv,slope_rank,0.8956705649344526,0.8962820763581935,0.8956705649344526,0.8952109773075858
spam.csv,random_forest,0.9130571536357636,0.9145892619950364,0.9130571536357636,0.9130368609704181
spam.csv,gini,0.9189276619824577,0.9195761726833673,0.9189276619824577,0.9187627368220512
spam.csv,info_gain,0.9095803074601528,0.9119926613508506,0.9095803074601528,0.9096874527222288
spam.csv,chi2,0.8906696218051493,0.8991553142808488,0.8906696218051493,0.8906690603999575
spam.csv,slope_rank_gb,0.89675704989154,0.8973241616317921,0.89675704989154,0.8963530510366662
spam.csv,slope_rank_minmax,0.9074111100631896,0.9077466388053699,0.9074111100631896,0.9070952973818753
spam.csv,slope_rank_std,0.9039333207582759,0.9043108814781027,0.9039333207582759,0.9036033760040365
spam.csv,slope_rank_gb_std,0.9158855984155426,0.9162776958108168,0.9158855984155426,0.9157533257811175
spam.csv,slope_rank_gb_minmax,0.9019772705837971,0.9023870795794219,0.9019772705837971,0.9017215360421107
urbanLandCover.csv,slope_rank,0.6283362598770852,0.6335140267583588,0.6283362598770852,0.6134489688233933
urbanLandCover.csv,random_forest,0.8149034240561897,0.818935316768394,0.8149034240561897,0.8059961475761929
urbanLandCover.csv,gini,0.8667690956979808,0.8792709850874909,0.8667690956979808,0.8652257227310326
urbanLandCover.csv,info_gain,0.8652546093064091,0.8778772768544497,0.8652546093064091,0.8644726355889925
urbanLandCover.csv,chi2,0.7348770851624231,0.7507747024461248,0.7348770851624231,0.7316427294628253
urbanLandCover.csv,slope_rank_gb,0.7913301141352063,0.8020727442248514,0.7913301141352063,0.7865529384621456
urbanLandCover.csv,slope_rank_minmax,0.8178665496049167,0.828895840039387,0.8178665496049167,0.813858721577392
urbanLandCover.csv,slope_rank_std,0.808955223880597,0.8184815999774295,0.808955223880597,0.8046442005434271
urbanLandCover.csv,slope_rank_gb_std,0.823595258999122,0.8405053915940659,0.823595258999122,0.8211206341292051
urbanLandCover.csv,slope_rank_gb_minmax,0.8222563652326601,0.8365445066039424,0.8222563652326601,0.817571128713894
