file,rank,accuracy,precision,recall,f1
semeion.csv,slope_rank_minmax,0.2749410377358491,0.2867528475665693,0.2749410377358491,0.2157505934455038
semeion.csv,slope_rank_std,0.2875196540880503,0.2549506649885405,0.2875196540880503,0.21468553209286245
semeion.csv,slope_rank_gb_std,0.3333569182389937,0.35305767994665055,0.3333569182389937,0.2658491719896128
semeion.csv,slope_rank_gb_minmax,0.3402751572327044,0.34589740824212106,0.3402751572327044,0.2715885210273289
sonar.csv,slope_rank,0.6104761904761904,0.625712468748183,0.6104761904761904,0.5987512896742493
sonar.csv,random_forest,0.7019047619047618,0.7347510640292596,0.7019047619047618,0.6842766722665766
sonar.csv,gini,0.7411904761904762,0.7640659026819742,0.7411904761904762,0.7351233569871845
sonar.csv,info_gain,0.7557142857142857,0.7744198156341013,0.7557142857142857,0.7511692813593978
sonar.csv,chi2,0.7454761904761905,0.7721514207858746,0.7454761904761905,0.738448229082554
sonar.csv,slope_rank_gb,0.6297619047619047,0.6400814899386329,0.6297619047619047,0.6215696900677383
sonar.csv,slope_rank_minmax,0.7445238095238095,0.7693939904050199,0.7445238095238095,0.7333237689308493
sonar.csv,slope_rank_std,0.74,0.760457512064655,0.74,0.7257368545259907
sonar.csv,slope_rank_gb_std,0.7888095238095238,0.8102146613307328,0.7888095238095238,0.7833495813344211
sonar.csv,slope_rank_gb_minmax,0.7740476190476191,0.8038835081429619,0.7740476190476191,0.7664350585949051
spam.csv,slope_rank,0.8763279260586627,0.8771893767579668,0.8763279260586627,0.875543479137742
spam.csv,random_forest,0.9019763274544939,0.902279492756253,0.9019763274544939,0.901650636431863
spam.csv,gini,0.9045836084127133,0.9065299595052695,0.9045836084127133,0.9045666349349692
spam.csv,info_gain,0.9026294444968406,0.9039276978241283,0.9026294444968406,0.9025804626941876
spam.csv,chi2,0.8774158257097048,0.8850265563047867,0.8774158257097048,0.8773316004243107
spam.csv,slope_rank_gb,0.8874144110157502,0.8884164914119449,0.8874144110157502,0.8865427305904696
spam.csv,slope_rank_minmax,0.8845920965764407,0.8849362420128497,0.8845920965764407,0.88425317356151
spam.csv,slope_rank_std,0.8798099594454399,0.8807151945597578,0.8798099594454399,0.8795836101738768
spam.csv,slope_rank_gb_std,0.8778515514477034,0.8785021235084021,0.8778515514477034,0.8776321908003931
spam.csv,slope_rank_gb_minmax,0.8789385079694426,0.8795992466876594,0.8789385079694426,0.8787164895462574
urbanLandCover.csv,slope_rank,0.6060140474100087,0.6091649389350207,0.6060140474100087,0.5910227724911299
urbanLandCover.csv,random_forest,0.8149034240561897,0.8200988820710068,0.8149034240561897,0.8064989524540838
urbanLandCover.csv,gini,0.8548726953467953,0.8716497147862381,0.8548726953467953,0.8541636014411462
urbanLandCover.csv,info_gain,0.8490342405618965,0.8656055896595845,0.8490342405618965,0.847988519160148
urbanLandCover.csv,chi2,0.6859964881474978,0.7008423481941919,0.6859964881474978,0.6808907329285924
urbanLandCover.csv,slope_rank_gb,0.6490122914837576,0.638702508822444,0.6490122914837576,0.6309547929474594
urbanLandCover.csv,slope_rank_minmax,0.8312335381913959,0.8432685362876319,0.8312335381913959,0.8274844653744804
urbanLandCover.csv,slope_rank_std,0.8106014047410008,0.8219186877165366,0.8106014047410008,0.80506900942793
urbanLandCover.csv,slope_rank_gb_std,0.7985294117647058,0.8113593833490673,0.7985294117647058,0.7948807200990308
urbanLandCover.csv,slope_rank_gb_minmax,0.8000438981562775,0.8198909191847077,0.8000438981562775,0.7967760072486786
