feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
V121,0.0001272202336732,0.0009145513085987,0.0,0.0,0.0288571763251754,3.8616639941814113e-20,0.0018432146957524,0.0002439272387266,9.852388977087856e-19,0.00019097803721542485
V122,3.3618440714493603e-06,0.0014911356139689,0.0029608127721335,0.0070199823665814,2.6565916574266697,3.817867812492136e-20,0.002619547061035,0.0007069336488244,2.2794609323532128e-18,1.7717697403663526e-18
V123,1.90025147443774e-05,0.0016510501289441,0.0,0.0,0.0003528239920314,9.767609110996852e-05,0.0044006055157651,0.0001795777310408,0.0010332210842268572,0.00817116893980078
V124,8.1175656027159e-06,0.0014561822932357,0.0,0.0,0.3212959395577781,3.715096856173712e-05,0.0005069383092171,0.0003488750550539,0.0014840425901435667,0.009807855700298594
V125,7.381172469190361e-06,0.0022362660981425,0.0,0.0077462013572416,0.0577146218303724,2.238162435080893e-05,4.6197571181057846e-05,0.0005741276998476,0.0005203218844798134,0.003558678271778629
V126,6.663065699284194e-06,0.0017853543298954,0.0041679915209326,0.0040701770484124,5.721336247687545,0.0001445355349577,0.0036078185553391,0.0002283582488205,0.005047122933727261,0.03223142429557046
V127,7.78461039932349e-05,0.001353098909637,0.0030735080679586,0.0,0.5923459482502877,0.0008108586741779,0.0033147351978337,0.0009432378841363,0.010582287777212991,0.07622071537272491
V128,2.238808143592048e-05,0.0016326862707025,0.0041958041958041,0.0,1.9356149765581965,2.654265482492563e-20,0.0024880338665067,0.000868910604232,1.3165194445790846e-18,4.841249208685539e-18
V129,0.0003395581210651,0.0123776414315184,0.0338045559906049,0.0189294471147161,11.1080965231812,0.0031481908567636,0.02607152898314,0.0034009416748477,0.036064958905421086,0.25500345939785746
V130,1.7655555217061643e-05,0.0016383936493678,0.0,0.0,6.370852013656656,0.0001209521643686,0.0062595806549882,0.0005107415685692,0.0045633096091857485,0.03422946251633758
V131,3.6677879801811965e-05,0.0019595287604182,0.0,0.0,3.290809741217675,5.444443073669004e-06,0.0031365457097148,0.0006052728791635,7.805130423557064e-19,0.0011814441469861613
V132,6.060611830417126e-06,0.0018743318292662,0.0,0.0,0.1185872996643554,0.0001598075551579,0.0017407590441732,3.1424631947916295e-05,0.003771763619523374,0.03220054060622531
V133,5.4253134955997644e-06,0.0015316808802132,0.0,0.0,0.3187477541654321,6.4087219008640805e-21,0.0018636413331472,0.0003689191662583,2.3833549089852316e-18,2.0988855870544627e-18
