feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
SD_NIR_40,7.785832887034013e-07,0.0043898183813784,0.0,0.0056301457069928,26445.68107174003,1.5848869283559917e-07,0.0040008140350426,0.0003948459480164,7.897551516762398e-16,2.2643829864614865e-15
LW_40,1.9647261217892565e-05,0.0020032753013229,0.0,0.0043588869630275,4571.599280133589,4.67964017117266e-16,0.0052933105729088,0.0002244268427155,2.110588837911138e-15,2.7027325226487433e-14
GLCM1_40,0.0036315610444489,0.0034909484748256,0.0,0.0026304672529146,1288.6663167114962,3.79207199369841e-15,0.0017917825677978,0.0007746047779367,1.1834484276605557e-15,1.9987412897105714e-05
Rect_40,0.0015120288726437,0.001129931582159,0.0,0.0038282339281879,461.8151150959262,1.3228932576158593e-15,0.0007454518049588,2.2119468706568284e-05,0.0018182418291875016,9.38848920083934e-16
GLCM2_40,0.0005869430847718,0.0014632874996118,0.0028625225821225,0.0,4801.558410447398,0.0014903159132382,0.0013468336577246,8.852269049062524e-05,2.209664479546661e-05,4.451245243744381e-15
Dens_40,0.0003651291286825,0.0027956621997957,0.0,0.0019320322089573,1709.9633456648007,2.304840527524578e-15,0.0010247669322627,0.0001270005840672,3.224266396085834e-17,3.367795947753783e-15
Assym_40,0.0004155597690077,0.0022540720112954,0.0042834538534214,0.0,720.790474002162,5.5535823577276256e-15,0.0004908002415184,7.287883251808881e-05,2.55489284647559e-16,2.51085243386947e-16
NDVI_40,0.0414839495868268,0.0345627289677082,0.0526206523381481,0.0336157382954131,5057.815379717353,1.7474716553414948,0.0320404429546671,0.0082877216616393,0.2954804241636059,1.5676524245928405
BordLngth_40,4.28110311031105e-06,0.0056539336597199,0.0363435200707929,0.0287420147305041,11673.36719945326,7.095178410564839e-05,0.0069918569856985,0.0004636978082175,0.02470802065027216,0.27828827027857217
GLCM3_40,2.874556642836972e-07,0.0035767480667523,0.0104107149252311,0.0013647045622253,30992.46590549803,3.3997539637834877e-20,0.0043590236862493,0.0006312161189968,4.349487480846501e-16,0.019764051987668025
BrdIndx_60,0.0011594697248662,0.0031735221618456,0.0,0.0,9354.672524769656,3.7471328644285e-17,0.0036249575238092,0.000815640629333,1.5537952551068317e-16,3.6821420632318455e-15
Area_60,1.8950516339177533e-07,0.0035666658820606,0.0,0.0046594608470915,29090.48011525719,6.693846282376516e-08,0.0037639092417549,0.0005399552697256,0.0066468393296377345,2.2720370343384158e-15
Round_60,0.0002438302621166,0.001920132524462,0.0,0.0019320322089573,4007.480924911408,0.0932628167127912,0.0025411145218791,0.0007997320997438,0.032051273383893956,0.15721504410187456
Bright_60,6.529203714373028e-05,0.0145014341894032,0.0,0.0,58609.11451097228,1.539968734191252e-17,0.0176725181013136,0.0030290458697669,0.00025351061882505265,0.06191103584952798
Compact_60,0.0003599287566071,0.0050070681767439,0.0,0.0,6929.3075674486645,2.435771205184584e-16,0.0016153764591801,3.4565972629805735e-05,1.4043127853621903e-15,3.4881047696454172e-15
ShpIndx_60,9.226391990023654e-05,0.0057003360024744,0.0,0.0,11581.423495638486,9.750609746397371e-17,0.002506364712472,0.0009921854698143,1.4365639724851391e-15,3.295499547781247e-15
Mean_G_60,0.0001096633633101,0.0159893273768132,0.0,0.0,42489.93420691236,0.0006673615426437,0.0256041879582035,0.0049050042184904,0.03969230869801225,0.11376359612177965
Mean_R_60,5.4896989516289725e-05,0.0143413268740621,0.0,0.0167700783285132,61162.71476580852,8.884737583241159e-06,0.024566354918486,0.0066772044508438,0.00060001747262824,0.20832020347719357
Mean_NIR_60,6.183162224937125e-05,0.01240499805923,0.0045800361313961,0.0,59349.33091096328,1.2032480967660867e-17,0.0110476030818206,0.0027083513072893,0.000620593504870384,1.1714838545534108e-15
SD_G_60,6.806361674061017e-07,0.0060942775838637,0.0,0.0234303548878874,36847.20625402591,1.256069365664491e-06,0.0050726346266466,0.0002834208906564,6.671529430209977e-06,0.0034946116363986338
SD_R_60,1.0492308482587408e-05,0.0030318341248054,0.0,0.0,32128.771400326084,1.0922058779104987e-17,0.0029246306808949,4.08663711039078e-05,0.002935364301589755,0.0058515239876227474
SD_NIR_60,2.221173686087227e-05,0.0039444471817264,0.0,0.0,30647.961405982733,7.156029098706066e-17,0.0035352793458907,0.001107298902876,1.1704580285269384e-15,6.8670504046691e-06
LW_60,0.0001265670171668,0.0017816789752177,0.0016745757105417,0.0,5315.574122267566,2.596048395451105e-16,0.0054741864302708,0.0002464418195127,6.37234708098592e-16,1.3085744592057698e-14
GLCM1_60,0.0011581287389551,0.0022973427544149,0.0038487903304961,0.0009907515723626,1070.105464024398,1.640709272346294e-16,0.0030202023387232,0.0001616466901418,1.0462627571472488e-16,8.343167902906323e-17
Rect_60,0.0017558438402659,0.0014945198700715,0.0,0.0,641.6625885927991,1.1396742719541623e-15,0.00175375172471,0.0001709766225517,8.861843905409905e-17,2.4513912419048033e-18
GLCM2_60,0.0003100559035495,0.0037788287004856,0.003319589308853,0.0058006057130749,7682.673845254538,0.0645394614567333,0.0012739561303069,0.0005225942539928,0.048033754458765406,0.3058508898578361
Dens_60,0.0002449808908508,0.0012672263520473,0.0,0.0,2243.191574533425,0.0126740735708143,0.0001297997969479,1.2430816727352808e-05,0.009700924645382391,0.05663567683924273
Assym_60,0.000206643745915,0.0010884105580628,0.0,0.0,694.1414136214579,9.69879798353461e-16,0.0002191948299628,5.98969893892381e-05,5.548051794239721e-16,1.669507275787371e-15
NDVI_60,0.0296447830819819,0.0318473759366087,0.0033205261952622,0.0,4413.793477083716,0.0320104120054495,0.026439692224859,0.0079639842878732,1.869019774391387e-16,0.015120478519550227
BordLngth_60,1.9473470035581578e-06,0.004245709606746,0.0,0.0027447357086454,14655.800711592588,7.216447425667108e-06,0.0050915574109784,0.000763782259333,0.0024910511026093444,0.06290302300440416
GLCM3_60,3.1402440607351865e-07,0.0025400925394738,0.0029443089416118,0.0,29722.84059935463,4.242506202595591e-07,0.0031589145521548,3.153136507085753e-05,3.5399106139160835e-06,1.245307247528396e-15
BrdIndx_80,0.0007340115959128,0.0029026154578391,0.0010966283694892,0.0,11809.616076929027,0.0068502758554424,0.00355553051081,0.0001559245947258,2.397603543941652e-16,3.4526349067678264e-15
Area_80,2.109584387441047e-07,0.0058102851711096,0.0,0.0,26336.49815832437,3.411837215523758e-06,0.0015968972611351,0.000594781990649,0.009144750225276024,0.13393269024998256
Round_80,0.0011361185852155,0.0020933130081756,0.0,0.0,5371.076977637184,1.868922747437444e-15,0.002737212442381,0.0006884168174613,1.2756498259293136e-15,4.261682294994783e-15
Bright_80,8.199260245046237e-05,0.0117257815405538,0.0,0.0035181657623664,57227.84474053664,8.126525647949411e-08,0.0015546785421664,0.0023658689532835,0.0013692081184912607,7.587302176741511e-05
Compact_80,9.695556393837778e-05,0.0041217727674718,0.0,0.0,9271.982374945088,6.358581668566476e-17,0.0020192412017058,0.0003594511746157,1.5166379222381318e-15,1.3117317138419096e-14
ShpIndx_80,0.0005875776139172,0.0075821012568062,0.0,0.0,14340.143560912602,1.8080742771611721e-16,0.0045671297769829,0.0011343847711066,7.081404669729025e-16,0.0461579194182191
Mean_G_80,9.351534221355708e-05,0.0156288981822782,0.0,0.0,44328.19041477172,0.000763190527966,0.0142043110915778,0.0120661467758359,0.10700133623056038,0.6874394452602923
Mean_R_80,4.877212054301623e-05,0.0117972584594523,0.0,0.0,59622.49626128859,2.4694804265343185e-05,0.0162220071086012,0.0093070269409083,0.0018260251957098969,0.026239781249932998
Mean_NIR_80,1.2185014534045128e-05,0.019152599349042,0.0,0.0,58356.305859811706,5.349319775229028e-18,0.0079626736138782,0.0040155758411868,1.4473578637166236e-15,1.215962393813068e-15
SD_G_80,1.8137835158302164e-05,0.0069963487696166,0.0032329666809855,0.0,36485.61880990108,0.0005078320311119,0.0004271469945147,0.0002644444614236,0.002184441853065392,0.00811758879685641
SD_R_80,9.262679813920718e-05,0.0052502654954749,0.0,0.0,31148.25769972257,0.0012258926196694,0.0033989914449029,0.0008528579245405,0.0012680455819515327,0.012760476637492474
SD_NIR_80,5.86760861555743e-05,0.0039068435439775,0.0,0.0,30506.963183321583,0.0004005739778965,0.0081171133087319,0.0010733042205641,0.00515237959521899,0.015615867935476053
LW_80,2.1139453563051448e-05,0.0021092862309445,0.0,0.0,4902.869481572275,9.860246637903716e-17,0.0009457992735649,0.0001769453554294,5.151968003115921e-16,2.045846924235108e-14
GLCM1_80,0.0002781416462087,0.0018261975888614,0.0034350270985471,0.0,879.0812634387964,0.0002257187836988,0.0004817102262296,0.0005389220434602,0.0030048023391336617,0.014949269855085162
Rect_80,0.0014224621839064,0.0022369931090807,0.0,0.0,859.102365488377,3.6632419952838526e-16,0.0013835876005623,0.0007799996159676,9.392272274121741e-16,8.744455109170655e-16
GLCM2_80,0.0002024120930611,0.0050480565161307,0.0,0.0,9648.011701712738,7.836463462342694e-07,0.0043666238846107,0.000138806676926,2.0751360368867734e-16,1.0306302891896807e-05
Dens_80,0.0004243561174804,0.0039853009756649,0.0,0.0,2995.255176448121,6.448123144830752e-16,0.0013794023673779,0.0001098519413949,5.164859587860097e-16,1.887375901952529e-15
Assym_80,0.0001719951644348,0.0019025739120199,0.0,0.0,734.5366260598082,2.8758858144005653e-15,0.0002348778210317,9.547260979181098e-05,2.0352463666658926e-16,3.555688890207376e-16
NDVI_80,0.0347487687533807,0.0162570593036446,0.0056487112287219,0.0061901162022191,4094.943577782488,4.5091502659443646e-15,0.0239491859967527,0.0034225663247574,1.360547579168624e-16,7.387876459725599e-16
BordLngth_80,3.911218071855779e-06,0.0080095179701019,0.0,0.0,18252.19511189498,3.5221464825356378e-06,0.0068139934610571,0.0006225624273397,0.019449495265890595,0.17703245514751648
GLCM3_80,1.3505404050362922e-08,0.0021721323850292,0.0,0.0,26917.79592290926,3.2917910558625713e-19,0.0027184856687696,0.000412446179845,0.00043172185058669795,0.00029668562684094795
BrdIndx_100,0.0004760234530588,0.0038203166627041,0.0,0.0,12043.130455628669,0.00183155829399,0.0020428869670721,0.0004217262003213,3.141246525744362e-07,2.7823404988765864e-15
Area_100,8.582970774509055e-08,0.0034041775609316,0.0,0.0,21599.18442534165,4.367535201066488e-06,0.0081285630166371,0.0007584191231493,0.005517197223182244,0.11963597367013257
Round_100,0.000210018978289,0.0031825262175508,0.0,0.0,5588.385297929992,0.000234985839056,0.001912251515202,1.6681505560501857e-05,6.631931164971709e-16,1.6668225853994943e-16
Bright_100,4.883821567435418e-05,0.0106821249957758,0.0831558329530355,0.0,56580.08577716559,6.7193860780822934e-18,0.0137302701146269,0.005911800622321,0.038039347838115176,3.903509847421786e-15
Compact_100,0.0003947412219139,0.0062178681440592,0.0032976260146052,0.0,10081.138073113148,2.642541877014011e-16,0.0133654516250347,4.735890781839977e-05,7.166576933382604e-16,5.310896053752077e-15
ShpIndx_100,0.0006008759539837,0.0177950703685823,0.0926816040350345,0.0734348312490956,14211.243590750484,2.9737118101098966e-16,0.0006258759654672,0.001159736829017,1.5107855170618197e-06,1.4090192279364966e-16
Mean_G_100,8.481184133385794e-05,0.0101222161769618,0.0,0.0,45391.932854121216,0.0286693723707548,0.0313294860167693,0.0030957537140617,1.456501149959755,4.708352221330097
Mean_R_100,2.512273692658359e-05,0.0190633959138435,0.0,0.0,57633.41999138917,7.967320883366966e-06,0.0057858832890524,0.0022346016692907,0.012862960497030323,4.304053155217058e-15
Mean_NIR_100,5.283190596464871e-05,0.0150909040847494,0.0463183066392908,0.0969103759405682,55885.753080809816,9.684839858008379e-18,0.0077058542627903,0.0048083373585478,0.03463347960040139,0.05644149997414552
SD_G_100,1.862751433026776e-05,0.009357623621498,0.0,0.0,37749.387103320616,3.0262951767801417e-17,0.0028034793415178,0.0003169479484879,1.855933360563122e-16,2.905503001288337e-15
SD_R_100,7.751990691446609e-06,0.0055854474385562,0.0,0.0009907515723626,30370.53513310199,0.0001401577192368,0.0008857247807597,0.0003993074687564,0.001601724594315288,0.007394338637141544
SD_NIR_100,7.844488018289018e-05,0.0060150842150261,0.002290018065698,0.0045699146030186,30655.665016405077,4.093559623530689e-17,0.0017547902027022,8.502833568253579e-06,1.3234438347638992e-15,7.519300708592081e-16
LW_100,2.40795491166437e-05,0.0022630442466687,0.0,0.0019320322089573,4092.852588845071,3.2137109582385653e-16,0.0016331614515704,0.000228476727693,1.8485397013247597e-15,1.1591044938979951e-14
GLCM1_100,0.0017692944241107,0.0016693693667519,0.0,0.0009907515723626,690.0918332245888,2.37178217156046e-16,0.0026482523815595,0.0003111900095457,6.202713288341114e-17,1.6878144355429516e-05
Rect_100,0.0006082327510803,0.0022448483375758,0.0,0.0013647045622253,1062.996246339615,4.763999993939495e-16,0.0010045052284305,0.0001741832776304,5.04618531824924e-16,2.118887669761605e-15
GLCM2_100,0.0004570304135721,0.002640406285458,0.0114806642643311,0.0,9488.299478687475,1.4892152569021642e-16,0.0021181692400471,0.0002287668558487,6.123633267785064e-16,2.0413193808029993e-16
Dens_100,0.0003444808766591,0.0046325188172229,0.0,0.0,3428.1569515602105,0.005515635056905,0.0013909286166711,0.0001045536387196,0.0020471140637292246,9.79571079450359e-16
Assym_100,0.0001561350350846,0.0011625021940487,0.0033556126553659,0.0,700.4092614692728,0.005840064987624,3.715769694762523e-06,2.6254754328260228e-05,3.748170967233397e-16,1.3933491272705685e-05
NDVI_100,0.0242360134273995,0.0134177304401088,0.0,0.0029929832115608,3620.501146788552,3.4142953296647325e-15,0.0209267356028315,0.0034109931287586,5.597252507196958e-16,2.0567980425494546e-15
BordLngth_100,8.264485175577509e-07,0.0059606923135288,0.0,0.0,18456.842606010563,1.6139697628342758e-20,0.0044386745585921,0.000258715916623,0.012286117844332171,0.04577082787982184
GLCM3_100,2.136685914778246e-07,0.0016099014363057,0.0,0.0,25240.40098621991,6.510389768470424e-19,0.0018813390697325,0.0001126993759907,1.1493344130669956e-15,1.7238938676480292e-16
BrdIndx_120,0.0003155480613563,0.0047847902421517,0.0053433754866288,0.0078364439468471,11117.883950524878,0.0118293770718314,0.0026018556790176,0.0005897850844169,1.4284197603470032e-05,0.030312585068354228
Area_120,4.6149109477180415e-08,0.0029317977991391,0.0032276428970238,0.0,19402.33813715552,2.939791958753371e-21,0.0076143823614251,0.000963449971307,4.123308082403303e-17,0.05309854000249366
Round_120,5.940084243445571e-05,0.0062283467022648,0.0017175135492735,0.0,5408.930076320509,0.0008888930005067,0.00141333889761,4.560151877533667e-05,0.0003566224256146447,2.6654426207477487e-15
Bright_120,1.1961788131673211e-05,0.0136943097985613,0.0050094145187145,0.003995451117413,54276.71952901468,0.0010378815953283,0.0094125057956617,0.0019887711737946,0.05890839388687197,0.03601950499601889
Compact_120,0.0003795678248973,0.0049103879713097,0.0,0.0,9570.524269853937,2.0517251249141523e-16,0.0039390949094048,0.0001422892178356,4.71075940021433e-16,1.0086509539827394e-14
ShpIndx_120,0.0012250700366857,0.0096122588550133,0.0116163263232517,0.0027852962763632,13639.616905795128,3.2854150852763213e-16,0.0030502917714214,0.0007388395238169,5.589029080564449e-16,7.854301928821082e-15
Mean_G_120,5.0703095980771866e-05,0.0073664827767445,0.0,0.0,44322.89588372296,0.0015464741615746,0.020966085891364,0.0026358589104359,0.045899611161072607,0.1244704849351615
Mean_R_120,0.0001052150766489,0.0138618045581462,0.0017175135492735,0.0,56800.96487817674,1.2297622424848173e-17,0.0086918548389405,0.0025632295003601,1.5448852491827805e-15,1.2974874954307907e-05
Mean_NIR_120,1.5418092393585774e-05,0.0083735108951657,0.0,0.0,54113.65159760507,3.4994163918292043e-05,0.0034633551798102,0.0020175057456123,0.0013791755609347896,9.052670424200146e-05
SD_G_120,1.2139199774500325e-06,0.0036065349762804,0.0053433754866288,0.0,35335.6649117913,3.903867489263952e-17,0.0044273365676509,0.0002672289886637,1.6512488269622037e-15,3.425143349956017e-15
SD_R_120,5.572802902103652e-05,0.0043533229542885,0.0027480216788376,0.0035720850090948,29656.112675499367,1.0286370019056478e-16,0.000588524855589,0.0003742003110605,3.5590132913807e-16,0.003769799027182343
SD_NIR_120,2.3587082322167905e-05,0.0038689252110495,0.0,0.0,29245.70919481686,4.9219262693839763e-17,0.0039947037413161,0.0003270263095071,3.379182248747078e-17,1.4161065333675566e-06
LW_120,1.732484852413056e-05,0.0021275436896131,0.0,0.0,3860.309198726136,3.995628332577775e-07,0.010345312481668,0.0010246903369639,1.388305814547529e-06,6.519755759684015e-05
GLCM1_120,0.0038397804224241,0.00101314010615,0.0,0.0,585.8505808609477,0.0001238492921882,0.0027259180917962,0.0004267642752189,0.0010163204228116796,0.006882924034335925
Rect_120,0.0004646206697357,0.0035312594879236,0.0,0.0,1107.1710506697325,3.141070167721103e-16,0.0014160566130903,0.0001028927189068,3.847573540088911e-16,1.218203125746634e-16
GLCM2_120,3.142478426946525e-05,0.0022109400056614,0.0,0.0,9746.356023195192,0.0217235263868437,0.000585692449842,5.8447635527475126e-05,0.02461437716488097,0.008241900256851623
Dens_120,0.0001027553316528,0.0041143098616184,0.0,0.0,3462.345405981343,1.889144481054184e-15,0.0010849631836513,3.882756622450024e-05,5.534535545168152e-16,4.1301140910212963e-16
Assym_120,0.0005297724941634,0.0025146866439514,0.0,0.0,723.6126252007291,8.390101476664318e-16,0.0002875074450231,1.9488569635459184e-05,3.127500410933786e-16,0.00010604004618990125
NDVI_120,0.0090032142493198,0.0116390608318363,0.0,0.0107430279024745,3466.906420814241,0.0559666175939772,0.0115105689557309,0.0018029590544873,0.006677445715207588,0.007007906784867725
BordLngth_120,8.01646716166232e-07,0.0051935994083968,0.0,0.0,18454.208766001124,2.6700691295956533e-05,0.0091950488179702,0.001088182209035,0.011030320469093611,0.10207692573689983
GLCM3_120,7.127154617091885e-07,0.0016057848401419,0.0,0.0,22813.550631305567,6.133978980119784e-20,0.000281516000514,3.791068903191426e-05,9.820190622915221e-16,0.012757158385909859
BrdIndx_140,0.0004031972841203,0.003109308291011,0.0,0.0045593396611748,11274.931700010548,5.194574207882962e-16,0.0015148368444391,6.345294172468237e-05,8.932232171196953e-07,3.509063764077082e-15
Area_140,5.3464590206303865e-08,0.0017665507813291,0.0017175135492735,0.0034071156739353,18549.080723780524,3.2869311210160863e-20,0.0043483537480143,0.0019368308141954,6.264565897012081e-16,1.3320140805722521e-15
Round_140,0.0001198551977568,0.0023007751605841,0.0,0.0,5072.681839201468,0.0091530418966087,9.88850956480678e-05,4.860866382719893e-05,1.7101801639686764e-16,0.05306425409755539
Bright_140,5.672858004346975e-05,0.0114472948868472,0.0,0.0013647045622253,53585.3242275405,0.0002204416092443,0.007070455039992,0.002715563045152,0.01386796732466542,0.021239677383093087
Compact_140,2.63435138302036e-05,0.0039935108079837,0.0,0.0,9314.470509256676,1.072230882183008e-16,0.0002080960750798,0.0001626111125718,4.557546395506639e-16,0.0024578564772447784
ShpIndx_140,0.0006337673629751,0.0105843928646988,0.0,0.0,13650.379323310084,1.9055670856148518e-16,0.0024869588626651,0.000534963422151,3.0550462704144747e-16,2.836279516720466e-05
Mean_G_140,8.28004443783615e-05,0.0055487636423609,0.0,0.0,44081.66074773,0.0166089045899062,0.0110427010608119,0.0013252564250952,0.8652430933923325,4.089309886832737
Mean_R_140,5.681922339826003e-05,0.0108252148815679,0.0,0.0,55589.31592436278,4.10385012146707e-05,0.0173741023617101,0.0022821418799627,0.006567682534586237,0.003585539930202562
Mean_NIR_140,3.127799837309805e-05,0.0097848676536092,0.0,0.0,54408.727402244906,9.247842027806129e-05,0.0063700123385602,0.0016490373604725,3.3795344040600715e-16,2.547815977383979e-15
SD_G_140,2.652550056545956e-05,0.0069311236420857,0.0,0.0,33785.58188710636,6.945406069577238e-17,0.0051984547332245,0.0011608743783925,6.16646442182729e-06,5.3302301319346126e-15
SD_R_140,9.12618910021662e-06,0.0014643473120095,0.0,0.0034845712635251,26979.820050301423,9.311436720868394e-05,0.002087359687844,0.0002031593858737,2.1979462286896471e-16,3.101818632330042e-16
SD_NIR_140,3.03425407384062e-05,0.0027225614034606,0.0,0.0,26584.160397060976,1.5098155549969338e-17,0.0006596969087836,0.000101923774175,3.972483656847827e-06,3.1702762233859056e-16
LW_140,4.959391341350577e-05,0.002252774287106,0.0,0.0,3858.6877992247246,5.696379540074183e-16,0.0064835708798646,0.0004144500195894,2.231895562479798e-15,2.2776024443019044e-15
GLCM1_140,0.0036677677040078,0.0014940270788863,0.0,0.0,535.4223543861556,1.826779659189801e-15,0.0026865704077641,0.0001032972770092,4.651034893852428e-16,0.025049370003452105
Rect_140,0.0011841074071876,0.0018472879289229,0.0,0.0026733653107449,1097.4331046872333,3.3053772467998044e-16,0.0005745133519225,9.983356743180112e-05,0.00019057247736402937,1.08181053040727e-05
GLCM2_140,0.0003332859868265,0.0025022448400967,0.0,0.0,9391.6262240617,6.843929989623377e-17,0.0005228012421494,8.664708771142695e-05,0.0004504122838374016,7.494392145890657e-18
Dens_140,0.0006347497650852,0.0046287315282725,0.002290018065698,0.0,3530.348122189103,8.637773276900422e-16,0.0012623606884687,0.0001046252966581,4.786394209094036e-06,7.34514703840187e-17
Assym_140,0.0001391021160802,0.0016934169073682,0.0081019259841593,0.0054239774197356,697.7240701242816,9.066465893921652e-16,0.000168235647427,6.48684161401366e-05,7.088489892715894e-06,5.235903005321817e-16
