feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
attr1,0.0063652163638971,0.0022223837067794,0.0,0.0051847361654537,2.532451638348497,0.1132858149465576,0.0035819174128176,0.0006159987901559,0.003466195865709906,0.016219441010820415
attr2,0.0067314157915429,0.0033478337191714,0.0,0.0,2.44068223483463,0.267919765822339,0.0076761102497116,0.001473668652175,0.05100293663260249,0.256501995840475
attr3,0.0104152079514901,0.0036205423970259,0.0042543900754966,0.0,2.0487489868103386,4.4227153574319163e-16,0.0097839920994236,0.0007834431234962,0.009323482027479449,0.04949836595331742
attr4,0.0152204111810589,0.0050003658974521,0.0,0.007390856406862,1.99977382422184,0.2650761776360769,0.0128541122160664,0.0018118050873618,0.0625233940370822,0.3380925365232545
attr5,0.0154202313771581,0.0031182489579759,0.0,0.0071130879041258,2.2529435890382303,0.1886485798106875,0.0175791240140349,0.0014736931523044,0.05140375557828808,0.27254665186172183
attr6,0.0094122635558035,0.0042761837650208,0.0,0.0,2.654085393337485,0.3738748687294863,0.0101663769004136,0.0021149162203036,0.07086658252881572,0.35300422888191446
attr7,0.0057488147843616,0.0034560697271102,0.0048253951706955,0.0,2.942914503746511,0.1735583659747793,0.0059777163810958,0.0011928540131622,0.022699212841252765,0.10328264390736819
attr8,0.0025114105514048,0.0019870652932181,0.0045238079725271,0.0028900391241511,0.9063600772018182,8.860605232815037e-16,0.001021642245097,0.0002748172089332,1.5156321004464865e-16,4.669304981693038e-16
attr9,0.0041505770037447,0.0029730776837348,0.006846825513699,0.0051506564748067,1.6668368961439386,3.0369663875921577e-16,0.0038109998169272,0.0006103739812298,3.672196785529277e-17,0.00022692319314304997
attr10,0.0140305619628307,0.0037556066172313,0.0123566092112808,0.0080204012143221,1.9750429644133252,0.187052840442539,0.0097884299085438,0.0013426626582707,0.02881662280874709,0.17152661032461708
attr11,0.0143992508746854,0.0036100953705791,0.0058006727523025,0.0110926519510781,1.9058267607695083,0.323710910518445,0.0110153986853373,0.0021476037102323,0.033738510440265254,0.20752554856140115
attr12,0.0088103779633595,0.0035230805386404,0.0032280903424677,0.0,1.9966631792658536,6.372715803270772e-16,0.0084794413797537,0.0016968735386878,0.0028262392469304873,0.017282254349239166
attr13,0.0061432233972643,0.0034273186132794,0.0023437633686235,0.0,1.8558557631629864,1.847536200783209e-16,0.0087665055715697,0.000826572281807,0.028279680833290063,0.1585568644909363
attr14,0.0015205989552876,0.0020461980882515,0.0,0.0,1.040951667923349,8.336609432899211e-16,0.0001038549215242,1.2048831979093783e-05,1.1542763254625963e-16,5.881860856528779e-16
attr15,0.0130086642014799,0.0030594186876946,0.0,0.0,0.668313606181865,0.1340637679407066,0.0098615952189166,0.0019437456727084,0.001221418151509657,0.00608320575675347
attr16,0.004338953220099,0.0029311146912289,0.0,0.0065511120959933,0.1263501487240755,1.2467602212148828e-16,0.0082095501569464,0.0014032369818192,1.408025262651701e-17,3.2408047219540315e-16
attr17,0.0067423736094808,0.0026525199928482,0.0052543191858685,0.0,0.0036752824250938,2.1504537857502506e-16,0.0075111907420403,0.0002917133549346,0.0062677137543937535,0.03858781021013771
attr18,0.0035520852112591,0.0021711735783023,0.0,0.0,6.117212911309647e-07,0.0397916590653997,0.0014547424318144,0.0014779476270614,1.463866583523137e-16,1.1025273179961762e-16
attr19,0.010252743459741,0.0028861520656411,0.0,0.0,0.011905045307921,0.1085520272818538,0.00983072894951,0.0011817666429262,0.019253606210516454,0.11615991752527419
attr20,0.0120341069347881,0.0035192377436244,0.0,0.0071728543024897,0.1098394152466003,0.1285256726508256,0.0107928177422922,0.0017891744965562,0.02446191665733493,0.1386636749491084
attr21,0.0142972492285692,0.0038772872938679,0.0165323295102753,0.016873930216898,0.5278652950763705,0.5395209873271917,0.0185235462806728,0.0028441632672533,0.08943180077849708,0.44968476800632484
attr22,0.0447472556962135,0.0170878653455876,0.0135344139572012,0.0090670379537665,4.894702940472725,0.3188017660130811,0.0432788140359649,0.0082220344338311,0.05928278991174536,0.2945884596306468
attr23,0.0435881457854746,0.0057219511259807,0.0,0.0067831692769549,2.836707216376628,0.0296678985368771,0.0440286386304093,0.0092467675754695,0.019821696519345476,0.10836137625277445
attr24,0.0332100619349975,0.0086863619204526,0.0021953572205166,0.0231838339870024,2.041887714760205,0.7493453417000829,0.0386001767134946,0.00686811422279,0.09929055417169147,0.5932656892067998
attr25,0.0370648803218332,0.0068503828838629,0.0144378284171804,0.0,1.822616859209035,0.3519560957964476,0.0286792852001372,0.0060696908292792,0.0826625125638605,0.510986325947271
attr26,0.0389618715189528,0.0065908601710992,0.002882687788923,0.0092750767465133,1.7049865286598156,0.3457990069142194,0.0199351270569709,0.0052213250039087,0.03726981596563018,0.2232104912234381
attr27,0.0392619042750447,0.0062772328260559,0.0085379819631224,0.0,2.46462501143352,0.1904692224631328,0.0323709945649105,0.0086181985543164,0.061082441804467466,0.3324928208508699
attr28,0.0429478925297204,0.0098650284240942,0.0157312585272188,0.0,3.92194815155833,0.58304094832061,0.0404310667277851,0.0067728483630709,0.1233474279375946,0.6214851772486668
attr29,0.0529983793406685,0.0133478325722896,0.0640930602027414,0.0446939297032622,5.449314629725297,0.8612934488278344,0.0454975592879804,0.0112578216860277,0.17991282719923313,0.8568591638240203
attr30,0.039809057731795,0.0113801129271752,0.0063147370636057,0.0061294359300403,2.905280726404857,0.1104584617294649,0.0476880271383637,0.007740004632727,0.020373247588538288,0.1062005988915988
attr31,0.0278419468957456,0.00991974252576,0.0171877492899391,0.0121216290952131,2.2383875135161224,3.632785964987149e-16,0.0274641648316698,0.0082547028039964,0.0084822465143168,0.04745839441760628
attr32,0.0266469882621066,0.0058998767512731,0.002192671704923,0.0093179750427723,1.718665799354678,0.2351286797778057,0.0275033021588904,0.0033540461196025,0.02888510858191018,0.16001941805454206
attr33,0.0230492292627731,0.0056210191284435,0.0,0.0,2.277145316086789,0.1448779074522012,0.0212953395844129,0.0045198456042886,0.023910659863162126,0.1304921550935007
attr34,0.039009947952778,0.0073109608989692,0.0016084650568985,0.0,2.8791126572205963,0.0646912339918007,0.0360781019881007,0.0070125850739089,0.012052003093753365,0.062162564004349344
attr35,0.0430824704827702,0.0074426524976156,0.0,0.0157666194969214,3.6033189942260657,0.3449141192701828,0.0371713757032194,0.0075793331078416,0.06083035197522591,0.2888267192631
attr36,0.0151066791888564,0.0057120399168774,0.0048999542149653,0.0,2.3263612036602868,5.19790432160356e-16,0.02975666225418,0.0039303685697791,0.015794236795326145,0.07060955857946472
attr37,0.0191928745431055,0.0046331826857275,0.0057700492517312,0.0,1.455266246351265,0.0553968153078201,0.016707830295293,0.0029520832351394,0.008282795177447469,0.039577713115627924
attr38,0.0102777230809045,0.0041514514239492,0.0,0.0,1.029492265338802,0.0645516300844427,0.0106259436182365,0.0022250672302807,0.004241332396282964,0.021216514815868157
attr39,0.0068825132723347,0.0021272926641799,0.0,0.0,0.7242115969173293,2.2350854906418123e-16,0.0063640855707063,0.0013502040184111,1.4226128330870493e-16,1.2767674870719737e-16
attr40,0.016431456067976,0.0045409095675835,0.0,0.0113946442032151,1.2785951542963832,0.1315238900558514,0.0095681185130081,0.0033848280514529,0.014410699198740207,0.07077248505790967
attr41,0.0179102128221148,0.0048590815330932,0.0128806024227644,0.0,1.460371441579895,0.1545909266838973,0.0182927734335369,0.0031601067596255,0.04019859894756777,0.18839897449562937
attr42,0.0139957255315927,0.0050128530742514,0.0,0.0089252976765475,2.3051637991287723,0.0637631961942165,0.0151782881528041,0.0040502978544475,0.024420730872259176,0.10738775318945205
attr43,0.0073492815778784,0.0034733145825171,0.0,0.0,0.6960075351612101,0.0364015461980433,0.0036337297841391,0.0006615196411121,0.007079334335106713,0.029476930995875204
attr44,0.010531040735821,0.0025838565130406,0.0053615501896617,0.0064672323414902,0.4876266362659329,2.553780494294717e-16,0.00436502086008,0.0016068610228222,0.01774890920902976,0.0755341504384051
attr45,0.0031458607934936,0.0018377637366672,0.0,0.0,0.2865653530597908,8.656827690392175e-17,0.0045008667035268,0.0007055408036944,1.3457504146166084e-16,5.285302931853129e-18
attr46,0.0031357307465874,0.0020185947213984,0.0080069236612307,0.0046102498013823,0.3009709366779003,1.4081601714485474e-16,0.0025079770436179,0.0022372843327261,0.002705065015499164,0.010678583815650794
attr47,0.006090034319031,0.0033386999122864,0.0094826512454022,0.0085852537162071,0.51087706510154,4.943115402362588e-16,0.0076794225229004,0.0031829658002095,0.005377442197237211,0.023025961910662997
attr48,0.0067482515551032,0.0036042786829619,0.0050109872926454,0.0,0.5952243403038162,2.961951906140877e-17,0.0063475659045614,0.0020266912847689,0.005944280575896779,0.024649452622358195
attr49,0.0056481343676791,0.002227224411511,0.0036190463780216,0.0,0.7699763165489196,0.0006980529660819,0.0031102895533641,0.0010514884345374,5.53273833603142e-17,7.703904351016015e-05
attr50,7.627911020191038e-07,0.0014901555209421,0.0,0.0,2.62649346076379,1.539266288516213e-15,0.0016746102999219,0.0003399236269824,2.5646859315752445e-16,1.2737385257926468e-15
attr51,0.0033097299596121,0.0028270312709003,0.0023671749893978,0.0,7.484284194892524,0.2377188474336,0.0030880234163604,0.0008469704366331,0.03697614342024496,0.2583217016744504
attr52,0.0093370281527874,0.0028546887572141,0.0054829420984409,0.0051362589570418,14.419173737367046,0.0962417811527554,0.0146264469562046,0.0015772885266933,0.0029662422650366714,0.01762021702517094
attr53,0.0106693058435278,0.0032813243257689,0.0,0.0053230113721287,13.03860438289922,0.4699999005373532,0.0130292837754357,0.0019930225465303,0.029867908671992183,0.24432464513056892
attr54,0.0121732970804284,0.0022053353793428,0.0,0.0,11.461602365049874,0.0061221739461855,0.0035110638087936,0.0007898383006487,0.001435427327664867,0.011172476060945563
attr55,0.0009959699112819,0.0020013760017613,0.0,0.0,4.400137155513441,0.0127660147925618,0.0016134701965095,0.000204683042299,0.0008510852222697908,0.005787578695134598
attr56,0.0006261010748043,0.0028779736717684,0.0011933928536277,0.0055889604239954,3.1726872505051085,0.0161664386911277,0.0022677116940122,0.0001742060941382,0.00259656833565051,0.015821016518656004
attr57,0.0062082940333284,0.0025588870352444,0.0,0.0,0.370537059725104,0.0427442593699649,0.0035353910214881,0.0006818904892321,0.007560898331996837,0.04242726038721776
attr58,7.413018928807475e-05,0.0024537729914751,0.0016084650568985,0.0,0.1644217108225013,0.0426450179400216,0.0014579395669314,7.067084538213327e-05,0.006665882152999655,0.038833900292005424
attr59,0.0029467350882702,0.0035195079068541,0.0,0.0054430484772021,1.9728448529055,2.7832467347625606e-17,0.0045225157336534,0.0009365578228793,0.01242573236478867,0.07678986289589433
attr60,0.0048890434480637,0.0028541010394474,0.0082545333309081,0.0,2.8051839057232515,0.0409398064618789,0.000679620671618,0.0002484105110047,0.005118269268855644,0.03144296976617674
attr61,0.003861013395626,0.0035785110819827,0.0,0.0,0.9182554238745162,0.1415143872146965,0.0009822553203604,0.0001123766869816,0.006387267529954327,0.03922046398422826
attr62,0.0004568833468865,0.0031425083627174,0.0083944816492227,0.0021810011039524,0.4707935018329451,3.9567204500835197e-16,0.0005854209003632,5.475347785959008e-06,0.003470853213202444,0.019706019254371543
attr63,0.0064523314232604,0.0035876373503762,0.0023045603350629,0.0,0.2685047902385461,1.4217463492025959e-15,0.0044614473297675,0.000361611821397,4.8199896988229495e-17,3.3332066760035937e-17
attr64,0.0021384101395536,0.0028661917819128,0.0077773240167737,0.0071524090342894,0.9056286684118654,0.0025094706142142,0.0032659868929709,0.0006588840375455,0.0005213709717811836,0.0027144754385892643
attr65,0.0008746740677024,0.0032238591723106,0.0038603161365564,0.0,0.0151167399669447,0.0573439436878834,0.0015710942502393,7.77820263799477e-05,0.01328488919433916,0.0704572119496066
attr66,0.0006186808597635,0.0022262692116656,0.0,0.0,0.1268026620773946,0.0236113044878235,0.0013094183969592,0.0001140137545632,0.005715483597772907,0.0306996271554958
attr67,0.0011953937502411,0.0029493541824025,0.0,0.0095448260951023,0.8066445967131705,0.025654361420149,0.0040645052932899,0.0007780730359533,0.008963465170490792,0.04977039327774062
attr68,0.0004522020884502,0.0021317159082369,0.0100205833843767,0.0,0.2055899667819121,4.2319980946721615e-16,0.0005032618120746,8.497995328156179e-05,8.970837739075391e-06,1.7194613583661203e-16
attr69,0.0011825036195385,0.0023404930236497,0.0066566736091562,0.0060528058290169,0.0684178872352977,1.47050253845953e-16,0.0016030928322076,0.0003132524539908,7.285037042167645e-17,7.260805318780273e-16
attr70,0.0029201794825917,0.0033951537219609,0.0077089816841625,0.0033342206650355,1.233803048385467,0.0073883942816552,0.0027753003393836,0.0004883540958232,1.1858065154216502e-16,7.360275408640167e-16
attr71,0.0010611728933687,0.0029258588808362,0.0,0.0,0.0586099696135096,0.0667662368243606,0.000809598115057,0.000166100767269,0.016260928657760725,0.07524808819769299
attr72,0.0002116697437667,0.0034987977895392,0.0,0.0,0.0369483254974375,5.169584587764509e-16,0.0006877139854601,0.0008856486398483,3.551437818781123e-17,1.9445452392878547e-16
attr73,0.0030013901812679,0.0035855622633491,0.0,0.0,0.4697730043149032,0.0954384105596541,0.0057278531412846,0.0013816285039117,0.011416159289069657,0.055672245617841974
attr74,0.007929502354674,0.0033891364665825,0.0,0.0081794162297799,1.7219231251668412,0.3644718035939336,0.0083871961191688,0.002229573794406,0.06643460108231465,0.3234523441635558
attr75,0.0045055218946326,0.0027297922423983,0.0,0.0,0.3164369297743334,0.065816453608899,0.0037757427195901,0.0004121346138732,0.027690283218892674,0.13386874671253965
attr76,0.0047447137986792,0.0027476578318581,0.0022795018416423,0.0,0.2045057099577469,0.2304569981294407,0.0032759540723242,0.0008011460769858,0.043048438191880666,0.20379683830548095
attr77,0.0018399731570884,0.0022889136305658,0.0,0.0,0.1000082176417596,3.002726537764823e-16,0.0008508024066129,0.0006621442552647,5.820605740376017e-17,8.096036079465618e-16
attr78,0.0017362552384174,0.0033968739980646,0.0,0.0062237615881752,0.3021778064237712,0.1441117858716435,0.0055062596767156,0.0008389842487297,0.03355957383984742,0.1588695195720809
attr79,0.0042495542481107,0.0036500474828559,0.0,0.0024696157133677,0.5143431731747333,1.247365482386194e-16,0.0032346828660138,0.0005158936301894,4.530556148606723e-17,6.420303378768561e-16
attr80,0.0067426313687161,0.0034648418315365,0.0,0.0,1.4815342182373952,0.0402158881818326,0.0013046814358124,0.0007914277269832,0.014640346655847715,0.06801962043372055
attr81,0.0057261341888081,0.003404129386071,0.0,0.0,0.8533889380471276,0.0097455480109907,0.0083581475184956,0.0010297526273,1.0893052160847528e-16,6.780237981798855e-17
attr82,0.0025583821535707,0.0032768108541599,0.0,0.0,0.4120348580690476,0.0784687465147439,0.0048105660531629,0.0014331905719639,0.0065025032463315174,0.029792001205124034
attr83,0.000163052982853,0.0018060168456739,0.0022857135019084,0.0,0.0116100758633694,0.0063074318743344,0.0004739003475655,6.799306888228173e-05,0.0016546892425855929,0.007546802098022004
attr84,0.0006224637226346,0.0034825589546935,0.0056870728797483,0.0,0.354020572654834,0.0775792118120597,0.0008039764596807,0.0001293280888687,0.016239126244348964,0.07391939810060377
attr85,0.0021217134650883,0.0018320689723764,0.0,0.0,0.011745333582536,1.1163263920156426e-15,0.0003983872446873,0.0003911981855499,4.082356814911876e-17,9.97770730102375e-16
